league,year,injury_type,injury_category,games_missed
NFL,2009.0,hand knee ankle shoulder,Lower Body,1.0
NFL,2009.0,illness,Illness,1.0
NFL,2009.0,foot,Lower Body,0.0
NFL,2009.0,knee foot,Lower Body,2.0
NFL,2009.0,neck back,Upper Body,0.0
NFL,2009.0,shoulder chest illness,Illness,5.0
NFL,2009.0,shoulder,Upper Body,2.0
NFL,2009.0,groin,Lower Body,11.0
NFL,2009.0,foot knee,Lower Body,4.0
NFL,2009.0,shin illness,Illness,0.0
NFL,2009.0,hamstring foot elbow,Lower Body,1.0
NFL,2009.0,concussion,Head,7.0
NFL,2009.0,shoulder back,Upper Body,0.0
NFL,2009.0,shin ankle hand,Lower Body,6.0
NFL,2009.0,back knee hip abdomen,Lower Body,2.0
NFL,2009.0,ankle knee hand,Lower Body,2.0
NFL,2009.0,shoulder,Upper Body,0.0
NFL,2009.0,knee,Lower Body,15.0
NFL,2009.0,biceps,Upper Body,9.0
NFL,2009.0,ankle,Lower Body,0.0
NFL,2009.0,hamstring knee,Lower Body,7.0
NFL,2009.0,illness calf,Illness,0.0
NFL,2009.0,knee,Lower Body,12.0
NFL,2009.0,calf ankle,Lower Body,1.0
NFL,2009.0,shoulder,Upper Body,1.0
NFL,2009.0,back knee foot,Lower Body,4.0
NFL,2009.0,illness,Illness,0.0
NFL,2009.0,biceps,Upper Body,0.0
NFL,2009.0,glute,Lower Body,0.0
NFL,2009.0,neck quadriceps quadricep,Lower Body,2.0
NFL,2009.0,knee concussion,Head,2.0
NFL,2009.0,hamstring shoulder,Lower Body,0.0
NFL,2009.0,groin knee hamstring,Lower Body,4.0
NFL,2009.0,back illness shoulder,Illness,3.0
NFL,2009.0,back concussion knee,Head,3.0
NFL,2009.0,knee biceps,Lower Body,14.0
NFL,2009.0,ankle hip hand back,Lower Body,6.0
NFL,2009.0,calf,Lower Body,0.0
NFL,2009.0,ankle calf knee,Lower Body,2.0
NFL,2009.0,abdomen hip,Lower Body,2.0
NFL,2009.0,abdomen illness back chest concussion,Illness,2.0
NFL,2009.0,elbow,Upper Body,0.0
NFL,2009.0,shoulder,Upper Body,8.0
NFL,2009.0,hamstring quadriceps,Lower Body,0.0
NFL,2009.0,knee hip,Lower Body,0.0
NFL,2009.0,knee,Lower Body,10.0
NFL,2009.0,groin foot,Lower Body,0.0
NFL,2009.0,shoulder,Upper Body,1.0
NFL,2009.0,illness,Illness,0.0
NFL,2009.0,knee,Lower Body,1.0
NFL,2009.0,shoulder,Upper Body,16.0
NFL,2009.0,groin head,Head,4.0
NFL,2009.0,ankle foot,Lower Body,0.0
NFL,2009.0,groin,Lower Body,1.0
NFL,2009.0,ankle,Lower Body,7.0
NFL,2009.0,hip head,Head,3.0
NFL,2009.0,knee,Lower Body,1.0
NFL,2009.0,back,Upper Body,3.0
NFL,2009.0,thigh shoulder,Lower Body,0.0
NFL,2009.0,shin,Lower Body,15.0
NFL,2009.0,shoulder ankle,Lower Body,1.0
NFL,2009.0,finger,Upper Body,1.0
NFL,2009.0,ankle knee shoulder,Lower Body,3.0
NFL,2009.0,knee ankle,Lower Body,3.0
NFL,2009.0,knee,Lower Body,0.0
NFL,2009.0,ankle,Lower Body,0.0
NFL,2009.0,knee illness wrist,Illness,0.0
NFL,2009.0,concussion,Head,1.0
NFL,2009.0,wrist,Upper Body,0.0
NFL,2009.0,hip finger groin,Lower Body,6.0
NFL,2009.0,knee,Lower Body,0.0
NFL,2009.0,shoulder,Upper Body,16.0
NFL,2009.0,knee shoulder,Lower Body,2.0
NFL,2009.0,thumb,Upper Body,2.0
NFL,2009.0,illness,Illness,1.0
NFL,2009.0,illness,Illness,0.0
NFL,2009.0,knee,Lower Body,3.0
NFL,2009.0,groin,Lower Body,4.0
NFL,2009.0,knee calf,Lower Body,0.0
NFL,2009.0,ankle,Lower Body,0.0
NFL,2009.0,shoulder,Upper Body,6.0
NFL,2009.0,hip thigh neck,Lower Body,0.0
NFL,2009.0,groin hip hamstring,Lower Body,11.0
NFL,2009.0,ribs hamstring,Lower Body,0.0
NFL,2009.0,ankle,Lower Body,1.0
NFL,2009.0,knee,Lower Body,3.0
NFL,2009.0,knee illness,Illness,4.0
NFL,2009.0,shoulder,Upper Body,14.0
NFL,2009.0,hamstring ankle,Lower Body,5.0
NFL,2009.0,ankle,Lower Body,2.0
NFL,2009.0,illness shoulder,Illness,11.0
NFL,2009.0,head,Head,0.0
NFL,2009.0,hamstring served,Lower Body,1.0
NFL,2009.0,undisclosed,Unknown,16.0
NFL,2009.0,knee,Lower Body,1.0
NFL,2009.0,foot,Lower Body,0.0
NFL,2009.0,hamstring,Lower Body,0.0
NFL,2009.0,spine,Upper Body,2.0
NFL,2009.0,knee,Lower Body,16.0
NFL,2009.0,knee,Lower Body,1.0
NFL,2009.0,shoulder,Upper Body,1.0
NFL,2009.0,head back,Head,0.0
NFL,2009.0,shoulder,Upper Body,8.0
NFL,2009.0,knee,Lower Body,3.0
NFL,2009.0,groin,Lower Body,1.0
NFL,2009.0,served,Other,1.0
NFL,2009.0,arm,Upper Body,6.0
NFL,2009.0,illness hamstring,Illness,1.0
NFL,2009.0,thigh hand,Lower Body,2.0
NFL,2009.0,knee chest,Lower Body,2.0
NFL,2009.0,shoulder,Upper Body,1.0
NFL,2009.0,knee,Lower Body,0.0
NFL,2009.0,shoulder knee,Lower Body,0.0
NFL,2009.0,ankle,Lower Body,1.0
NFL,2009.0,shoulder calf,Lower Body,11.0
NFL,2009.0,illness,Illness,0.0
NFL,2009.0,thigh,Lower Body,6.0
NFL,2009.0,ankle,Lower Body,7.0
NFL,2009.0,knee ankle,Lower Body,12.0
NFL,2009.0,ankle,Lower Body,0.0
NFL,2009.0,hip knee,Lower Body,2.0
NFL,2009.0,ankle hamstring,Lower Body,1.0
NFL,2009.0,concussion illness,Illness,7.0
NFL,2009.0,wrist eye forearm,Head,0.0
NFL,2009.0,knee,Lower Body,13.0
NFL,2009.0,hip,Lower Body,0.0
NFL,2009.0,ankle,Lower Body,11.0
NFL,2009.0,back,Upper Body,0.0
NFL,2009.0,ankle knee,Lower Body,0.0
NFL,2009.0,illness ankle knee,Illness,0.0
NFL,2009.0,shoulder knee knee shoulder,Lower Body,2.0
NFL,2009.0,calf shoulder,Lower Body,2.0
NFL,2009.0,hamstring neck knee,Lower Body,3.0
NFL,2009.0,concussion,Head,0.0
NFL,2009.0,fibula back,Lower Body,10.0
NFL,2009.0,illness knee,Illness,4.0
NFL,2009.0,calf,Lower Body,4.0
NFL,2009.0,foot,Lower Body,4.0
NFL,2009.0,shoulder,Upper Body,1.0
NFL,2009.0,elbow,Upper Body,0.0
NFL,2009.0,ribs quadricep neck,Upper Body,0.0
NFL,2009.0,groin ankle hamstring,Lower Body,1.0
NFL,2009.0,rib shoulder,Upper Body,0.0
NFL,2009.0,hamstring ankle,Lower Body,1.0
NFL,2009.0,knee,Lower Body,4.0
NFL,2009.0,shin ankle,Lower Body,16.0
NFL,2009.0,concussion,Head,1.0
NFL,2009.0,thumb,Upper Body,0.0
NFL,2009.0,elbow knee,Lower Body,0.0
NFL,2009.0,head hip,Head,0.0
NFL,2009.0,illness concussion,Illness,1.0
NFL,2009.0,illness,Illness,1.0
NFL,2009.0,ankle,Lower Body,12.0
NFL,2009.0,calf,Lower Body,0.0
NFL,2009.0,foot,Lower Body,8.0
NFL,2009.0,knee illness back,Illness,0.0
NFL,2009.0,groin,Lower Body,0.0
NFL,2009.0,chest,Upper Body,1.0
NFL,2009.0,knee hamstring,Lower Body,5.0
NFL,2009.0,ankle,Lower Body,1.0
NFL,2009.0,ribs shoulder,Upper Body,0.0
NFL,2009.0,illness,Illness,0.0
NFL,2009.0,hamstring,Lower Body,15.0
NFL,2009.0,arm,Upper Body,16.0
NFL,2009.0,knee,Lower Body,1.0
NFL,2009.0,knee ankle head neck,Head,5.0
NFL,2009.0,groin,Lower Body,0.0
NFL,2009.0,elbow calf,Lower Body,2.0
NFL,2009.0,calf elbow,Lower Body,2.0
NFL,2009.0,ankle,Lower Body,6.0
NFL,2009.0,ankle knee,Lower Body,0.0
NFL,2009.0,knee,Lower Body,0.0
NFL,2009.0,illness,Illness,2.0
NFL,2009.0,illness,Illness,0.0
NFL,2009.0,knee,Lower Body,2.0
NFL,2009.0,illness,Illness,0.0
NFL,2009.0,foot,Lower Body,0.0
NFL,2009.0,ankle,Lower Body,0.0
NFL,2009.0,ankle,Lower Body,13.0
NFL,2009.0,illness knee shoulder,Illness,1.0
NFL,2009.0,knee,Lower Body,16.0
NFL,2009.0,ribs achilles,Lower Body,1.0
NFL,2009.0,head hamstring toe knee,Head,0.0
NFL,2009.0,groin,Lower Body,3.0
NFL,2009.0,hamstring,Lower Body,2.0
NFL,2009.0,hand illness ankle,Illness,0.0
NFL,2009.0,groin foot,Lower Body,2.0
NFL,2009.0,ankle,Lower Body,2.0
NFL,2009.0,foot,Lower Body,1.0
NFL,2009.0,ankle,Lower Body,0.0
NFL,2009.0,back,Upper Body,0.0
NFL,2009.0,forearm calf ankle,Lower Body,0.0
NFL,2009.0,groin,Lower Body,0.0
NFL,2009.0,illness,Illness,0.0
NFL,2009.0,ankle illness hip,Illness,2.0
NFL,2009.0,illness ankle,Illness,8.0
NFL,2009.0,knee,Lower Body,2.0
NFL,2009.0,illness knee,Illness,3.0
NFL,2009.0,elbow triceps,Upper Body,15.0
NFL,2009.0,illness ankle knee,Illness,8.0
NFL,2009.0,abdomen,Upper Body,0.0
NFL,2009.0,shoulder,Upper Body,4.0
NFL,2009.0,hamstring hip shoulder thigh,Lower Body,0.0
NFL,2009.0,illness,Illness,0.0
NFL,2009.0,thigh,Lower Body,0.0
NFL,2009.0,thigh concussion hip,Head,1.0
NFL,2009.0,knee,Lower Body,16.0
NFL,2009.0,thumb hamstring,Lower Body,3.0
NFL,2009.0,head thigh illness thigh,Illness,3.0
NFL,2009.0,knee illness,Illness,0.0
NFL,2009.0,finger shoulder tibia tibia knee,Lower Body,7.0
NFL,2009.0,hamstring knee,Lower Body,7.0
NFL,2009.0,knee,Lower Body,3.0
NFL,2009.0,knee,Lower Body,2.0
NFL,2009.0,shoulder,Upper Body,16.0
NFL,2009.0,head,Head,0.0
NFL,2009.0,hamstring concussion,Head,2.0
NFL,2009.0,illness,Illness,0.0
NFL,2009.0,illness thigh,Illness,2.0
NFL,2009.0,knee,Lower Body,9.0
NFL,2009.0,ankle,Lower Body,16.0
NFL,2009.0,ribs illness,Illness,0.0
NFL,2009.0,ankle illness,Illness,0.0
NFL,2009.0,ankle foot,Lower Body,11.0
NFL,2009.0,wrist thumb,Upper Body,2.0
NFL,2009.0,groin back,Lower Body,1.0
NFL,2009.0,ankle foot,Lower Body,4.0
NFL,2009.0,back,Upper Body,1.0
NFL,2009.0,illness,Illness,0.0
NFL,2009.0,ankle neck,Lower Body,2.0
NFL,2009.0,knee groin,Lower Body,1.0
NFL,2009.0,shoulder knee,Lower Body,0.0
NFL,2009.0,rib hip toe,Lower Body,0.0
NFL,2009.0,knee illness,Illness,3.0
NFL,2009.0,knee,Lower Body,0.0
NFL,2009.0,hamstring,Lower Body,4.0
NFL,2009.0,knee,Lower Body,9.0
NFL,2009.0,rib,Upper Body,0.0
NFL,2009.0,wrist,Upper Body,0.0
NFL,2009.0,groin,Lower Body,1.0
NFL,2009.0,fibula ankle,Lower Body,13.0
NFL,2009.0,illness toe,Illness,0.0
NFL,2009.0,illness neck,Illness,0.0
NFL,2009.0,triceps,Upper Body,1.0
NFL,2009.0,achilles,Lower Body,2.0
NFL,2009.0,knee head concussion,Head,8.0
NFL,2009.0,knee,Lower Body,0.0
NFL,2009.0,knee,Lower Body,10.0
NFL,2009.0,back,Upper Body,0.0
NFL,2009.0,thumb knee,Lower Body,0.0
NFL,2009.0,knee,Lower Body,0.0
NFL,2009.0,ankle,Lower Body,0.0
NFL,2009.0,ankle foot,Lower Body,7.0
NFL,2009.0,knee back,Lower Body,0.0
NFL,2009.0,knee,Lower Body,11.0
NFL,2009.0,shoulder foot,Lower Body,3.0
NFL,2009.0,ankle,Lower Body,0.0
NFL,2009.0,knee quadriceps wrist,Lower Body,0.0
NFL,2009.0,ankle,Lower Body,2.0
NFL,2009.0,hip,Lower Body,2.0
NFL,2009.0,foot elbow quadriceps,Lower Body,7.0
NFL,2009.0,ankle,Lower Body,4.0
NFL,2009.0,ankle,Lower Body,0.0
NFL,2009.0,hamstring,Lower Body,0.0
NFL,2009.0,knee,Lower Body,16.0
NFL,2009.0,ankle,Lower Body,0.0
NFL,2009.0,illness ankle,Illness,4.0
NFL,2009.0,shoulder,Upper Body,13.0
NFL,2009.0,hamstring knee,Lower Body,2.0
NFL,2009.0,groin,Lower Body,6.0
NFL,2009.0,shoulder,Upper Body,1.0
NFL,2009.0,ankle,Lower Body,2.0
NFL,2009.0,shoulder,Upper Body,0.0
NFL,2009.0,hamstring,Lower Body,0.0
NFL,2009.0,hamstring,Lower Body,2.0
NFL,2009.0,thumb chest shoulder,Upper Body,0.0
NFL,2009.0,hamstring,Lower Body,0.0
NFL,2009.0,back,Upper Body,0.0
NFL,2009.0,hamstring,Lower Body,0.0
NFL,2009.0,hamstring,Lower Body,0.0
NFL,2009.0,hamstring back,Lower Body,0.0
NFL,2009.0,illness,Illness,1.0
NFL,2009.0,hamstring,Lower Body,0.0
NFL,2009.0,foot hip groin hip,Lower Body,0.0
NFL,2009.0,ankle concussion,Head,0.0
NFL,2009.0,hand head neck,Head,0.0
NFL,2009.0,illness shoulder,Illness,1.0
NFL,2009.0,shoulder hamstring knee fibula,Lower Body,4.0
NFL,2009.0,calf,Lower Body,5.0
NFL,2009.0,back concussion,Head,2.0
NFL,2009.0,back elbow shoulder,Upper Body,0.0
NFL,2009.0,concussion,Head,1.0
NFL,2009.0,thumb,Upper Body,1.0
NFL,2009.0,hand,Upper Body,0.0
NFL,2009.0,illness,Illness,0.0
NFL,2009.0,calf,Lower Body,0.0
NFL,2009.0,ankle shoulder,Lower Body,1.0
NFL,2009.0,back ankle,Lower Body,0.0
NFL,2009.0,illness,Illness,2.0
NFL,2009.0,quadriceps ankle knee knee ankle,Lower Body,2.0
NFL,2009.0,back ankle foot ankle,Lower Body,0.0
NFL,2009.0,hamstring,Lower Body,5.0
NFL,2009.0,illness,Illness,0.0
NFL,2009.0,quadriceps,Lower Body,0.0
NFL,2009.0,leg groin thumb ribs,Lower Body,0.0
NFL,2009.0,ribs ribs foot thigh,Lower Body,0.0
NFL,2009.0,concussion knee,Head,0.0
NFL,2009.0,back ankle knee,Lower Body,1.0
NFL,2009.0,ribs,Upper Body,0.0
NFL,2009.0,shoulder quadriceps,Lower Body,0.0
NFL,2009.0,foot elbow,Lower Body,1.0
NFL,2009.0,foot,Lower Body,6.0
NFL,2009.0,hip shoulder,Lower Body,2.0
NFL,2009.0,groin,Lower Body,1.0
NFL,2009.0,ankle shoulder,Lower Body,0.0
NFL,2009.0,groin abdomen shoulder,Lower Body,0.0
NFL,2009.0,arm thigh knee,Lower Body,1.0
NFL,2009.0,ankle,Lower Body,2.0
NFL,2009.0,shoulder arm finger finger rib,Upper Body,0.0
NFL,2009.0,knee,Lower Body,16.0
NFL,2009.0,thigh ankle,Lower Body,1.0
NFL,2009.0,head,Head,0.0
NFL,2009.0,back knee,Lower Body,2.0
NFL,2009.0,groin,Lower Body,16.0
NFL,2009.0,ankle forearm,Lower Body,5.0
NFL,2009.0,knee,Lower Body,3.0
NFL,2009.0,illness,Illness,0.0
NFL,2009.0,ankle shoulder,Lower Body,2.0
NFL,2009.0,knee,Lower Body,0.0
NFL,2009.0,shoulder,Upper Body,6.0
NFL,2009.0,knee,Lower Body,5.0
NFL,2009.0,chest groin,Lower Body,5.0
NFL,2009.0,thigh knee,Lower Body,1.0
NFL,2009.0,ankle knee,Lower Body,3.0
NFL,2009.0,knee,Lower Body,16.0
NFL,2009.0,ankle foot,Lower Body,0.0
NFL,2009.0,finger knee,Lower Body,4.0
NFL,2009.0,back shoulder,Upper Body,0.0
NFL,2009.0,back head ankle,Head,4.0
NFL,2009.0,calf knee,Lower Body,1.0
NFL,2009.0,calf chest,Lower Body,3.0
NFL,2009.0,shoulder groin,Lower Body,2.0
NFL,2009.0,elbow,Upper Body,2.0
NFL,2009.0,knee shoulder,Lower Body,4.0
NFL,2009.0,knee,Lower Body,14.0
NFL,2009.0,ankle,Lower Body,10.0
NFL,2009.0,foot disciplinary,Lower Body,1.0
NFL,2009.0,head,Head,2.0
NFL,2009.0,calf ankle,Lower Body,3.0
NFL,2009.0,hamstring head back knee,Head,0.0
NFL,2009.0,knee,Lower Body,2.0
NFL,2009.0,knee,Lower Body,2.0
NFL,2009.0,ankle foot,Lower Body,3.0
NFL,2009.0,groin illness,Illness,1.0
NFL,2009.0,groin,Lower Body,0.0
NFL,2009.0,shoulder,Upper Body,0.0
NFL,2009.0,achilles,Lower Body,16.0
NFL,2009.0,knee knee neck,Lower Body,3.0
NFL,2009.0,shoulder,Upper Body,0.0
NFL,2009.0,hernia,Other,16.0
NFL,2009.0,knee hamstring,Lower Body,2.0
NFL,2009.0,knee ankle knee ankle thumb wrist,Lower Body,1.0
NFL,2009.0,knee,Lower Body,16.0
NFL,2009.0,hip,Lower Body,0.0
NFL,2009.0,hip,Lower Body,0.0
NFL,2009.0,rib,Upper Body,0.0
NFL,2009.0,knee,Lower Body,13.0
NFL,2009.0,illness,Illness,0.0
NFL,2009.0,foot,Lower Body,5.0
NFL,2009.0,hamstring wrist,Lower Body,5.0
NFL,2009.0,knee,Lower Body,6.0
NFL,2009.0,knee,Lower Body,10.0
NFL,2009.0,toe foot,Lower Body,0.0
NFL,2009.0,calf knee,Lower Body,5.0
NFL,2009.0,hamstring head concussion,Head,2.0
NFL,2009.0,ankle knee,Lower Body,0.0
NFL,2009.0,hamstring,Lower Body,0.0
NFL,2009.0,groin,Lower Body,7.0
NFL,2009.0,shoulder,Upper Body,0.0
NFL,2009.0,foot,Lower Body,13.0
NFL,2009.0,hamstring,Lower Body,0.0
NFL,2009.0,served ankle hip,Lower Body,3.0
NFL,2009.0,ankle,Lower Body,2.0
NFL,2009.0,achilles,Lower Body,16.0
NFL,2009.0,knee ankle back,Lower Body,0.0
NFL,2009.0,undisclosed,Unknown,2.0
NFL,2009.0,knee,Lower Body,0.0
NFL,2009.0,back knee back back knee legal disciplinary,Lower Body,0.0
NFL,2009.0,achilles,Lower Body,16.0
NFL,2009.0,foot hamstring,Lower Body,2.0
NFL,2009.0,hamstring ankle ankle hamstring,Lower Body,9.0
NFL,2009.0,ankle,Lower Body,0.0
NFL,2009.0,illness back,Illness,0.0
NFL,2009.0,knee foot,Lower Body,4.0
NFL,2009.0,concussion,Head,2.0
NFL,2009.0,knee,Lower Body,2.0
NFL,2009.0,ankle shoulder elbow hamstring toe,Lower Body,3.0
NFL,2009.0,triceps,Upper Body,16.0
NFL,2009.0,shoulder,Upper Body,16.0
NFL,2009.0,knee,Lower Body,0.0
NFL,2009.0,knee calf,Lower Body,1.0
NFL,2009.0,knee hamstring wrist quadricep hip ribs,Lower Body,2.0
NFL,2009.0,hamstring shoulder,Lower Body,9.0
NFL,2009.0,knee,Lower Body,16.0
NFL,2009.0,knee,Lower Body,1.0
NFL,2009.0,shoulder glute hip hernia abdomen,Lower Body,4.0
NFL,2009.0,knee,Lower Body,16.0
NFL,2009.0,groin,Lower Body,1.0
NFL,2009.0,ribs,Upper Body,0.0
NFL,2009.0,hip knee back triceps,Lower Body,4.0
NFL,2009.0,ankle,Lower Body,1.0
NFL,2009.0,ankle foot ankle ankles ankles foot,Lower Body,1.0
NFL,2009.0,achilles,Lower Body,16.0
NFL,2009.0,shoulder hamstring,Lower Body,0.0
NFL,2009.0,calf knee,Lower Body,8.0
NFL,2009.0,hamstring ankle,Lower Body,3.0
NFL,2009.0,hamstring rib,Lower Body,0.0
NFL,2009.0,hamstring,Lower Body,0.0
NFL,2009.0,knee,Lower Body,2.0
NFL,2009.0,arm knee,Lower Body,1.0
NFL,2009.0,shoulder,Upper Body,2.0
NFL,2009.0,shoulder groin,Lower Body,1.0
NFL,2009.0,finger,Upper Body,1.0
NFL,2009.0,ankle,Lower Body,4.0
NFL,2009.0,foot,Lower Body,0.0
NFL,2009.0,shoulder back illness,Illness,2.0
NFL,2009.0,knee groin,Lower Body,4.0
NFL,2009.0,foot,Lower Body,1.0
NFL,2009.0,foot hamstring,Lower Body,2.0
NFL,2009.0,knee,Lower Body,14.0
NFL,2009.0,back ankle neck,Lower Body,7.0
NFL,2009.0,leg,Lower Body,0.0
NFL,2009.0,hamstring,Lower Body,12.0
NFL,2009.0,shoulder knee,Lower Body,2.0
NFL,2009.0,groin,Lower Body,4.0
NFL,2009.0,knee,Lower Body,0.0
NFL,2009.0,illness,Illness,0.0
NFL,2009.0,shoulder knee,Lower Body,0.0
NFL,2009.0,hamstring,Lower Body,0.0
NFL,2009.0,elbow concussion,Head,6.0
NFL,2009.0,knee,Lower Body,3.0
NFL,2009.0,wrist,Upper Body,7.0
NFL,2009.0,illness,Illness,1.0
NFL,2009.0,undisclosed,Unknown,16.0
NFL,2009.0,elbow,Upper Body,3.0
NFL,2009.0,ankle,Lower Body,0.0
NFL,2009.0,knee back,Lower Body,1.0
NFL,2009.0,hamstring,Lower Body,2.0
NFL,2009.0,hamstring,Lower Body,1.0
NFL,2009.0,quadriceps knee,Lower Body,0.0
NFL,2009.0,knee knee ankle,Lower Body,0.0
NFL,2009.0,illness,Illness,0.0
NFL,2009.0,hamstring,Lower Body,0.0
NFL,2009.0,hamstring,Lower Body,2.0
NFL,2009.0,ribs rib shoulder,Upper Body,2.0
NFL,2009.0,wrist,Upper Body,0.0
NFL,2009.0,illness,Illness,0.0
NFL,2009.0,hamstring neck,Lower Body,4.0
NFL,2009.0,back groin knee,Lower Body,10.0
NFL,2009.0,knee thumb,Lower Body,0.0
NFL,2009.0,ankle,Lower Body,3.0
NFL,2009.0,toes ankle illness,Illness,0.0
NFL,2009.0,foot,Lower Body,0.0
NFL,2009.0,served shoulder,Upper Body,0.0
NFL,2009.0,ankle,Lower Body,0.0
NFL,2009.0,hamstring illness,Illness,0.0
NFL,2009.0,knee,Lower Body,0.0
NFL,2009.0,knee leg,Lower Body,1.0
NFL,2009.0,knee,Lower Body,0.0
NFL,2009.0,quadriceps,Lower Body,5.0
NFL,2009.0,ankle,Lower Body,2.0
NFL,2009.0,quadriceps quadricep,Lower Body,3.0
NFL,2009.0,back,Upper Body,0.0
NFL,2009.0,ankle concussion quadricep,Head,7.0
NFL,2009.0,ankle wrist toe,Lower Body,0.0
NFL,2009.0,knee,Lower Body,3.0
NFL,2009.0,fibula,Lower Body,9.0
NFL,2009.0,hamstring,Lower Body,0.0
NFL,2009.0,quadricep quadriceps,Lower Body,1.0
NFL,2009.0,illness shoulder foot knee foot back,Illness,0.0
NFL,2009.0,knee hamstring quadriceps,Lower Body,0.0
NFL,2009.0,groin knee,Lower Body,3.0
NFL,2009.0,back,Upper Body,16.0
NFL,2009.0,undisclosed hamstring,Unknown,0.0
NFL,2009.0,knee,Lower Body,16.0
NFL,2009.0,shoulder,Upper Body,0.0
NFL,2009.0,abdomen ankle hamstring leg,Lower Body,0.0
NFL,2009.0,rib knee ankle,Lower Body,0.0
NFL,2009.0,thumb back,Upper Body,0.0
NFL,2009.0,ankle elbow shoulder elbow,Lower Body,0.0
NFL,2009.0,knee foot,Lower Body,0.0
NFL,2009.0,hamstring,Lower Body,0.0
NFL,2009.0,knee,Lower Body,12.0
NFL,2009.0,hamstring ankle,Lower Body,7.0
NFL,2009.0,hamstring foot,Lower Body,0.0
NFL,2009.0,foot,Lower Body,0.0
NFL,2009.0,elbow,Upper Body,0.0
NFL,2009.0,shoulder illness,Illness,0.0
NFL,2009.0,neck foot,Lower Body,11.0
NFL,2009.0,quadriceps hamstring hamstring,Lower Body,1.0
NFL,2009.0,served,Other,0.0
NFL,2009.0,ankle eye,Head,1.0
NFL,2009.0,foot shoulder,Lower Body,5.0
NFL,2009.0,illness wrist neck,Illness,8.0
NFL,2009.0,groin toe calf ankle calf ankle,Lower Body,0.0
NFL,2009.0,knee,Lower Body,16.0
NFL,2009.0,groin foot concussion,Head,1.0
NFL,2009.0,knee,Lower Body,1.0
NFL,2009.0,knee shoulder ankle,Lower Body,3.0
NFL,2009.0,neck hip knee,Lower Body,4.0
NFL,2009.0,shoulder hamstring knee,Lower Body,0.0
NFL,2009.0,hip,Lower Body,2.0
NFL,2009.0,foot foot hand,Lower Body,1.0
NFL,2009.0,shoulder illness,Illness,2.0
NFL,2009.0,rib shoulder,Upper Body,2.0
NFL,2009.0,ankle hand quadriceps hand wrist,Lower Body,5.0
NFL,2009.0,ankle toe wrist toe wrist,Lower Body,0.0
NFL,2009.0,knee ankle ankle knee ankle shoulder,Lower Body,1.0
NFL,2009.0,back,Upper Body,0.0
NFL,2009.0,neck calf head neck,Head,0.0
NFL,2009.0,wrist knee,Lower Body,0.0
NFL,2009.0,chest,Upper Body,16.0
NFL,2009.0,served quadriceps,Lower Body,2.0
NFL,2009.0,knee ankle hamstring,Lower Body,0.0
NFL,2009.0,knee ankle concussion knee concussion,Head,8.0
NFL,2009.0,rib chest shoulder,Upper Body,0.0
NFL,2009.0,glute foot,Lower Body,0.0
NFL,2009.0,wrist,Upper Body,3.0
NFL,2009.0,calf,Lower Body,0.0
NFL,2009.0,thigh illness,Illness,0.0
NFL,2009.0,illness,Illness,1.0
NFL,2009.0,hamstring,Lower Body,2.0
NFL,2009.0,shoulder,Upper Body,2.0
NFL,2009.0,ankle illness,Illness,0.0
NFL,2009.0,elbow,Upper Body,0.0
NFL,2009.0,shoulder thigh,Lower Body,2.0
NFL,2009.0,illness biceps,Illness,0.0
NFL,2009.0,ankle knee,Lower Body,0.0
NFL,2009.0,ankle,Lower Body,1.0
NFL,2009.0,neck,Upper Body,1.0
NFL,2009.0,ankle knee wrist,Lower Body,4.0
NFL,2009.0,back calf,Lower Body,4.0
NFL,2009.0,rib back,Upper Body,2.0
NFL,2009.0,illness,Illness,0.0
NFL,2009.0,knee,Lower Body,16.0
NFL,2009.0,illness knee ankle hip,Illness,0.0
NFL,2009.0,toe hip knee shoulder,Lower Body,2.0
NFL,2009.0,knee,Lower Body,11.0
NFL,2009.0,illness,Illness,0.0
NFL,2009.0,concussion head,Head,1.0
NFL,2009.0,shoulder,Upper Body,11.0
NFL,2009.0,hip,Lower Body,0.0
NFL,2009.0,back,Upper Body,13.0
NFL,2009.0,foot illness,Illness,4.0
NFL,2009.0,ankle,Lower Body,2.0
NFL,2009.0,illness knee,Illness,0.0
NFL,2009.0,hamstring,Lower Body,0.0
NFL,2009.0,knee,Lower Body,2.0
NFL,2009.0,biceps ankle shoulder,Lower Body,0.0
NFL,2009.0,shoulder,Upper Body,5.0
NFL,2009.0,hand ankle,Lower Body,1.0
NFL,2009.0,knee thumb foot,Lower Body,2.0
NFL,2009.0,illness rib knee,Illness,0.0
NFL,2009.0,ankle,Lower Body,6.0
NFL,2009.0,shoulder,Upper Body,9.0
NFL,2009.0,hip concussion hamstring,Head,2.0
NFL,2009.0,knee,Lower Body,0.0
NFL,2009.0,illness,Illness,2.0
NFL,2009.0,shin shoulder,Lower Body,0.0
NFL,2009.0,shoulder,Upper Body,2.0
NFL,2009.0,shin knee,Lower Body,0.0
NFL,2009.0,chest,Upper Body,0.0
NFL,2009.0,ankle foot eyelid toe,Lower Body,2.0
NFL,2009.0,toe hamstring,Lower Body,2.0
NFL,2009.0,knee,Lower Body,16.0
NFL,2009.0,ankle,Lower Body,0.0
NFL,2009.0,back,Upper Body,1.0
NFL,2009.0,knee shoulder back,Lower Body,3.0
NFL,2009.0,shoulder knee thumb,Lower Body,2.0
